date,rainfall_mm,temp_c,humidity_pct,wind_speed_ms,station
2000-02-05,5.34,18.34,72.1,2.13,sylhet
2000-02-06,0.64,19.89,72.91,2.61,sylhet
2000-02-07,1.26,18.46,75.17,2.02,sylhet
2000-02-08,0.0,17.72,68.95,2.28,sylhet
2000-02-09,0.03,16.84,58.87,2.58,sylhet
2000-02-10,0.0,17.14,59.37,2.35,sylhet
2000-02-11,0.0,16.41,57.05,2.64,sylhet
2000-02-12,0.14,17.87,58.68,2.5,sylhet
2000-02-13,0.0,18.58,70.89,2.99,sylhet
2000-02-14,0.06,18.65,69.16,2.91,sylhet
2000-02-15,0.0,17.98,55.69,3.01,sylhet
2000-02-16,0.0,17.7,56.32,2.92,sylhet
2000-02-17,0.0,17.94,52.27,2.39,sylhet
2000-02-18,0.01,17.81,55.19,2.96,sylhet
2000-02-19,0.0,16.29,48.75,2.83,sylhet
2000-02-20,0.0,16.2,47.22,3.23,sylhet
2000-02-21,0.0,17.24,48.58,2.74,sylhet
2000-02-22,0.0,17.43,50.42,2.95,sylhet
2000-02-23,0.0,18.07,47.13,3.12,sylhet
2000-02-24,2.6,17.25,53.04,3.46,sylhet
2000-02-25,0.0,17.43,45.04,3.41,sylhet
2000-02-26,0.0,16.3,48.85,3.36,sylhet
2000-02-27,0.0,17.61,43.69,2.81,sylhet
2000-02-28,0.0,17.8,45.08,3.0,sylhet
2000-02-29,0.0,19.62,42.88,2.9,sylhet
2000-03-01,0.0,19.77,48.64,2.55,sylhet
2000-03-02,15.9,19.4,68.62,3.3,sylhet
2000-03-03,6.0,21.89,68.87,2.3,sylhet
2000-03-04,7.88,23.14,66.31,1.42,sylhet
2000-03-05,1.8,23.58,66.07,2.1,sylhet
2000-03-06,1.52,22.98,72.99,1.8,sylhet
2000-03-07,0.98,23.68,60.89,2.06,sylhet
2000-03-08,7.67,22.35,60.06,2.83,sylhet
2000-03-09,5.52,20.88,71.74,2.89,sylhet
2000-03-10,0.0,19.56,49.94,2.85,sylhet
2000-03-11,0.0,19.64,48.88,2.9,sylhet
2000-03-12,18.27,21.89,67.13,2.36,sylhet
2000-03-13,13.19,22.9,85.46,2.04,sylhet
2000-03-14,8.12,23.27,84.62,1.58,sylhet
2000-03-15,4.68,22.45,73.31,2.86,sylhet
2000-03-16,0.05,21.09,52.57,2.56,sylhet
2000-03-17,0.08,20.14,48.84,2.85,sylhet
2000-03-18,0.0,21.1,49.92,2.61,sylhet
2000-03-19,0.0,24.02,51.07,2.0,sylhet
2000-03-20,0.0,24.08,57.47,2.1,sylhet
2000-03-21,0.0,23.11,42.64,2.86,sylhet
2000-03-22,0.0,23.02,39.4,3.02,sylhet
2000-03-23,0.0,24.16,40.64,3.79,sylhet
2000-03-24,0.01,24.89,54.24,3.12,sylhet
2000-03-25,0.03,24.65,45.95,3.25,sylhet
2000-03-26,0.0,24.29,37.67,2.26,sylhet
2000-03-27,0.0,25.45,37.96,2.04,sylhet
2000-03-28,0.02,26.35,37.55,2.3,sylhet
2000-03-29,0.48,26.51,51.06,2.52,sylhet
2000-03-30,0.0,26.47,55.98,2.18,sylhet
2000-03-31,0.3,26.51,58.43,1.96,sylhet
2000-04-01,0.2,27.13,56.02,2.49,sylhet
2000-04-02,1.15,26.96,64.45,3.81,sylhet
2000-04-03,3.72,27.05,68.09,3.22,sylhet
2000-04-04,0.12,27.2,59.17,3.09,sylhet
2000-04-05,18.06,26.74,65.41,2.49,sylhet
2000-04-06,8.72,26.91,68.77,2.66,sylhet
2000-04-07,1.11,27.1,67.25,2.39,sylhet
2000-04-08,0.19,28.34,56.82,2.21,sylhet
2000-04-09,2.32,28.4,58.36,1.93,sylhet
2000-04-10,4.83,28.73,64.4,1.78,sylhet
2000-04-11,4.43,28.74,61.64,1.44,sylhet
2000-04-12,6.67,27.25,61.48,1.61,sylhet
2000-04-13,0.0,28.05,55.53,2.01,sylhet
2000-04-14,7.87,27.2,61.99,2.02,sylhet
2000-04-15,0.08,27.7,56.96,2.02,sylhet
2000-04-16,2.02,28.36,53.73,1.82,sylhet
2000-04-17,18.27,28.14,60.95,1.85,sylhet
2000-04-18,0.0,28.88,60.12,1.71,sylhet
2000-04-19,4.25,28.76,64.12,1.78,sylhet
2000-04-20,8.75,28.6,68.55,1.85,sylhet
2000-04-21,14.89,28.31,67.55,1.46,sylhet
2000-04-22,0.31,27.99,68.64,2.16,sylhet
2000-04-23,8.25,28.16,74.8,2.27,sylhet
2000-04-24,20.79,25.17,86.58,2.09,sylhet
2000-04-25,33.74,25.67,81.59,1.62,sylhet
2000-04-26,10.06,25.44,77.08,2.17,sylhet
2000-04-27,19.7,26.38,73.21,2.01,sylhet
2000-04-28,53.42,26.23,89.52,3.79,sylhet
2000-04-29,11.85,26.53,85.91,2.88,sylhet
2000-04-30,34.77,26.15,88.88,3.65,sylhet
2000-05-01,38.29,26.44,88.01,3.02,sylhet
2000-05-02,17.62,26.81,84.95,1.68,sylhet
2000-05-03,0.02,26.78,77.61,1.87,sylhet
2000-05-04,0.0,26.51,74.99,2.07,sylhet
2000-05-05,0.43,27.53,73.78,1.47,sylhet
2000-05-06,2.8,28.04,72.83,1.6,sylhet
2000-05-07,1.47,26.89,79.87,1.96,sylhet
2000-05-08,0.18,27.06,80.14,1.45,sylhet
2000-05-09,0.0,28.0,76.4,2.24,sylhet
2000-05-10,2.42,28.45,73.86,2.42,sylhet
2000-05-11,0.03,29.05,71.37,2.12,sylhet
2000-05-12,0.0,30.19,67.95,1.86,sylhet
2000-05-13,2.64,30.45,68.96,1.94,sylhet
2000-05-14,9.67,30.35,69.5,1.97,sylhet
2000-05-15,2.41,29.51,75.4,2.31,sylhet
2000-05-16,9.24,28.94,80.15,1.73,sylhet
2000-05-17,42.21,28.16,82.61,1.75,sylhet
2000-05-18,59.48,27.07,90.87,2.79,sylhet
2000-05-19,20.75,27.87,84.59,3.0,sylhet
2000-05-20,2.06,25.18,80.38,4.32,sylhet
2000-05-21,25.0,25.88,91.95,3.5,sylhet
2000-05-22,49.9,25.57,90.14,2.66,sylhet
2000-05-23,5.04,27.01,84.39,1.93,sylhet
2000-05-24,17.8,26.58,91.2,5.64,sylhet
2000-05-25,23.91,28.55,85.8,2.25,sylhet
2000-05-26,56.1,27.01,92.85,3.07,sylhet
2000-05-27,64.2,26.59,91.58,2.57,sylhet
2000-05-28,49.43,25.91,93.36,2.9,sylhet
2000-05-29,14.79,26.91,85.38,1.44,sylhet
2000-05-30,17.41,27.87,80.24,1.72,sylhet
2000-05-31,27.13,27.83,81.84,1.72,sylhet
2000-06-01,35.77,27.48,87.31,1.49,sylhet
2000-06-02,7.31,28.48,81.55,1.86,sylhet
2000-06-03,0.05,30.03,74.2,2.08,sylhet
2000-06-04,1.15,30.85,73.17,2.52,sylhet
2000-06-05,4.12,28.5,84.05,1.14,sylhet
2000-06-06,8.76,28.29,86.81,1.88,sylhet
2000-06-07,13.53,27.13,90.27,2.37,sylhet
2000-06-08,11.59,26.92,93.54,3.47,sylhet
2000-06-09,3.26,28.21,88.83,5.0,sylhet
2000-06-10,5.31,27.86,92.39,4.83,sylhet
2000-06-11,25.91,27.72,91.74,4.1,sylhet
2000-06-12,31.57,27.53,91.3,4.45,sylhet
2000-06-13,34.16,27.58,89.73,3.46,sylhet
2000-06-14,14.55,28.77,81.45,1.66,sylhet
2000-06-15,34.61,28.27,82.55,2.08,sylhet
2000-06-16,10.33,28.34,84.11,1.77,sylhet
2000-06-17,7.68,29.5,83.61,1.72,sylhet
2000-06-18,10.72,28.91,86.4,1.85,sylhet
2000-06-19,6.71,28.02,85.6,1.81,sylhet
2000-06-20,13.54,27.38,91.14,3.04,sylhet
2000-06-21,12.76,26.66,92.16,3.61,sylhet
2000-06-22,34.94,26.78,92.5,4.04,sylhet
2000-06-23,35.91,26.94,94.3,5.73,sylhet
2000-06-24,48.38,27.44,90.95,4.83,sylhet
2000-06-25,16.79,27.53,92.5,3.62,sylhet
2000-06-26,41.36,27.52,89.76,2.98,sylhet
2000-06-27,14.93,27.49,91.77,2.02,sylhet
2000-06-28,15.01,28.51,85.37,1.77,sylhet
2000-06-29,13.16,26.57,91.91,2.27,sylhet
2000-06-30,10.33,27.55,90.25,2.93,sylhet
2000-07-01,5.62,27.72,88.73,2.45,sylhet
2000-07-02,5.67,28.03,87.52,2.28,sylhet
2000-07-03,0.46,28.28,87.4,2.71,sylhet
2000-07-04,6.7,28.2,88.4,2.61,sylhet
2000-07-05,4.21,28.46,86.24,2.73,sylhet
2000-07-06,4.36,28.27,86.97,2.68,sylhet
2000-07-07,3.42,28.1,88.26,2.36,sylhet
2000-07-08,17.94,27.82,90.81,2.46,sylhet
2000-07-09,20.26,27.88,89.74,2.59,sylhet
2000-07-10,9.66,28.45,84.5,2.33,sylhet
2000-07-11,0.14,30.46,79.51,1.42,sylhet
2000-07-12,22.09,29.24,86.41,2.95,sylhet
2000-07-13,11.1,27.51,90.7,2.61,sylhet
2000-07-14,12.61,27.75,88.83,2.44,sylhet
2000-07-15,7.99,28.18,88.73,2.72,sylhet
2000-07-16,1.74,29.24,85.47,1.9,sylhet
2000-07-17,10.17,29.45,84.69,2.12,sylhet
2000-07-18,14.9,27.54,91.74,3.14,sylhet
2000-07-19,18.36,27.44,89.22,2.9,sylhet
2000-07-20,14.19,26.92,92.23,3.24,sylhet
2000-07-21,10.57,27.21,90.07,1.99,sylhet
2000-07-22,5.12,27.88,87.51,2.53,sylhet
2000-07-23,2.71,27.99,86.85,2.4,sylhet
2000-07-24,4.31,27.8,87.84,2.51,sylhet
2000-07-25,4.59,27.97,88.52,2.84,sylhet
2000-07-26,2.15,27.25,90.37,2.55,sylhet
2000-07-27,1.43,27.61,88.18,2.91,sylhet
2000-07-28,4.65,26.82,90.03,2.25,sylhet
2000-07-29,15.73,27.63,86.34,2.33,sylhet
2000-07-30,21.74,27.58,89.22,3.12,sylhet
2000-07-31,30.21,27.49,89.73,4.41,sylhet
2000-08-01,61.97,26.46,94.83,5.2,sylhet
2000-08-02,74.74,26.77,93.34,5.55,sylhet
2000-08-03,58.99,26.73,95.16,4.79,sylhet
2000-08-04,39.43,27.47,92.0,3.61,sylhet
2000-08-05,4.91,27.88,90.42,3.55,sylhet
2000-08-06,10.41,28.49,87.87,2.08,sylhet
2000-08-07,26.69,28.57,89.09,2.0,sylhet
2000-08-08,44.15,27.56,90.12,1.53,sylhet
2000-08-09,68.94,28.29,86.4,1.69,sylhet
2000-08-10,11.65,26.78,91.77,2.16,sylhet
2000-08-11,34.37,26.57,93.29,3.1,sylhet
2000-08-12,60.31,26.96,92.86,3.77,sylhet
2000-08-13,32.32,27.2,92.07,3.96,sylhet
2000-08-14,28.86,27.43,90.55,3.75,sylhet
2000-08-15,16.19,27.46,91.29,3.85,sylhet
2000-08-16,21.24,27.88,90.97,4.0,sylhet
2000-08-17,6.0,28.18,88.6,2.69,sylhet
2000-08-18,25.28,28.54,84.71,1.65,sylhet
2000-08-19,41.55,27.87,88.34,2.02,sylhet
2000-08-20,2.94,27.34,90.3,2.15,sylhet
2000-08-21,0.32,28.14,87.92,2.49,sylhet
2000-08-22,7.08,28.6,87.42,2.34,sylhet
2000-08-23,11.71,26.51,91.37,2.58,sylhet
2000-08-24,0.31,29.31,78.36,1.0,sylhet
2000-08-25,0.48,29.99,81.75,1.59,sylhet
2000-08-26,0.81,29.53,85.83,1.94,sylhet
2000-08-27,14.79,27.92,90.95,2.01,sylhet
2000-08-28,2.53,27.42,90.46,1.54,sylhet
2000-08-29,3.02,27.23,92.31,2.43,sylhet
2000-08-30,7.62,26.99,92.47,4.06,sylhet
2000-08-31,9.73,28.78,84.58,2.79,sylhet
2000-09-01,13.91,28.65,84.79,4.14,sylhet
2000-09-02,11.77,28.22,88.13,2.01,sylhet
2000-09-03,15.67,28.12,89.84,2.06,sylhet
2000-09-04,13.79,26.44,95.83,3.0,sylhet
2000-09-05,8.02,27.73,88.26,1.96,sylhet
2000-09-06,1.86,27.99,88.01,2.31,sylhet
2000-09-07,0.13,27.29,88.98,2.13,sylhet
2000-09-08,1.33,26.75,92.11,2.27,sylhet
2000-09-09,4.32,27.24,91.92,3.07,sylhet
2000-09-10,4.96,26.91,91.7,3.07,sylhet
2000-09-11,1.26,27.51,90.19,2.61,sylhet
2000-09-12,0.01,28.93,84.4,1.68,sylhet
2000-09-13,18.71,30.24,77.62,4.19,sylhet
2000-09-14,19.39,28.01,87.4,1.68,sylhet
2000-09-15,47.57,26.83,91.06,1.84,sylhet
2000-09-16,28.41,26.53,92.98,2.74,sylhet
2000-09-17,28.97,25.92,94.3,2.22,sylhet
2000-09-18,16.96,24.94,92.31,3.22,sylhet
2000-09-19,9.2,24.64,90.33,1.82,sylhet
2000-09-20,4.09,26.2,81.94,1.65,sylhet
2000-09-21,6.45,26.27,77.66,1.81,sylhet
2000-09-22,0.47,25.7,85.22,2.07,sylhet
2000-09-23,3.23,26.32,85.08,1.78,sylhet
2000-09-24,23.08,25.57,92.37,2.51,sylhet
2000-09-25,46.93,25.8,92.43,2.78,sylhet
2000-09-26,18.88,25.8,92.27,2.02,sylhet
2000-09-27,1.11,26.27,88.43,1.62,sylhet
2000-09-28,0.09,26.9,81.38,1.58,sylhet
2000-09-29,0.0,27.26,79.14,2.3,sylhet
2000-09-30,0.15,26.95,84.97,2.97,sylhet
2000-10-01,2.52,25.74,86.1,4.73,sylhet
2000-10-02,10.73,25.3,87.65,3.59,sylhet
2000-10-03,0.61,24.73,90.29,4.53,sylhet
2000-10-04,1.09,26.08,90.06,3.05,sylhet
2000-10-05,6.06,27.36,81.89,2.11,sylhet
2000-10-06,0.27,27.56,81.82,2.0,sylhet
2000-10-07,25.35,27.48,82.74,2.08,sylhet
2000-10-08,1.25,27.49,80.44,2.26,sylhet
2000-10-09,6.74,26.83,83.37,1.97,sylhet
2000-10-10,1.84,27.43,80.2,1.95,sylhet
2000-10-11,0.07,27.35,79.96,2.01,sylhet
2000-10-12,0.01,27.26,80.01,2.15,sylhet
2000-10-13,0.0,26.91,78.6,2.21,sylhet
2000-10-14,0.0,27.09,78.58,2.15,sylhet
2000-10-15,0.08,28.32,75.05,2.45,sylhet
2000-10-16,0.04,27.3,80.69,2.83,sylhet
2000-10-17,1.58,28.05,79.72,1.66,sylhet
2000-10-18,6.72,27.38,82.01,1.87,sylhet
2000-10-19,0.71,27.07,81.38,1.95,sylhet
2000-10-20,5.62,25.97,75.0,2.31,sylhet
2000-10-21,3.68,25.33,79.68,2.13,sylhet
2000-10-22,2.17,25.13,86.71,1.82,sylhet
2000-10-23,1.87,25.03,81.27,1.5,sylhet
2000-10-24,0.24,24.38,73.49,2.05,sylhet
2000-10-25,0.0,25.37,74.5,2.83,sylhet
2000-10-26,0.16,25.52,73.05,2.34,sylhet
2000-10-27,26.44,22.67,88.48,3.04,sylhet
2000-10-28,114.54,21.52,89.16,6.76,sylhet
2000-10-29,0.37,23.08,80.62,5.01,sylhet
2000-10-30,0.02,23.4,77.61,3.33,sylhet
2000-10-31,0.0,23.83,74.56,2.23,sylhet
2000-11-01,0.0,24.9,65.92,2.58,sylhet
2000-11-02,0.0,24.45,72.7,2.7,sylhet
2000-11-03,0.0,23.67,79.39,2.32,sylhet
2000-11-04,0.0,23.59,77.67,2.4,sylhet
2000-11-05,0.0,22.93,76.61,2.09,sylhet
2000-11-06,0.31,22.46,78.2,2.01,sylhet
2000-11-07,0.15,22.61,77.65,2.12,sylhet
2000-11-08,0.0,22.59,76.35,2.55,sylhet
2000-11-09,0.0,22.09,77.49,2.33,sylhet
2000-11-10,0.01,21.62,81.57,2.16,sylhet
2000-11-11,0.0,21.53,80.78,2.3,sylhet
2000-11-12,1.76,21.63,76.98,2.09,sylhet
2000-11-13,0.13,21.31,75.0,2.03,sylhet
2000-11-14,0.02,21.26,77.16,2.09,sylhet
2000-11-15,0.0,21.55,73.9,2.5,sylhet
2000-11-16,0.0,22.14,70.89,2.76,sylhet
2000-11-17,0.0,21.87,70.91,2.56,sylhet
2000-11-18,0.0,21.04,78.83,2.16,sylhet
2000-11-19,0.86,20.75,82.24,2.03,sylhet
2000-11-20,0.08,21.13,80.9,2.15,sylhet
2000-11-21,0.0,21.73,74.89,2.27,sylhet
2000-11-22,0.0,21.57,72.0,2.42,sylhet
2000-11-23,0.0,21.09,76.79,2.56,sylhet
2000-11-24,0.0,20.69,77.95,2.3,sylhet
2000-11-25,0.0,20.15,77.02,2.1,sylhet
2000-11-26,0.0,19.69,76.77,2.44,sylhet
2000-11-27,0.0,20.46,70.26,2.4,sylhet
2000-11-28,0.17,20.46,66.83,2.26,sylhet
2000-11-29,0.62,20.24,72.09,2.07,sylhet
2000-11-30,0.0,19.94,71.64,2.72,sylhet
2000-12-01,0.0,18.9,71.61,2.74,sylhet
2000-12-02,0.02,18.24,69.81,2.34,sylhet
2000-12-03,0.0,18.51,66.66,3.55,sylhet
2000-12-04,0.0,17.03,64.6,2.63,sylhet
2000-12-05,0.0,16.93,70.16,2.26,sylhet
2000-12-06,0.0,17.23,67.94,2.02,sylhet
2000-12-07,0.0,17.97,68.41,2.24,sylhet
2000-12-08,0.0,17.22,73.74,2.22,sylhet
2000-12-09,0.0,17.41,74.78,2.15,sylhet
2000-12-10,0.0,17.35,74.11,2.29,sylhet
2000-12-11,1.63,16.9,73.61,2.3,sylhet
2000-12-12,0.02,17.89,71.15,2.17,sylhet
2000-12-13,0.0,17.51,70.99,2.1,sylhet
2000-12-14,0.0,16.44,73.82,2.42,sylhet
2000-12-15,0.0,17.0,70.86,2.27,sylhet
2000-12-16,0.01,17.56,68.15,2.63,sylhet
2000-12-17,0.0,17.6,67.01,2.68,sylhet
2000-12-18,0.0,16.98,72.39,2.0,sylhet
2000-12-19,0.0,16.94,76.02,2.14,sylhet
2000-12-20,0.0,17.28,73.33,2.17,sylhet
2000-12-21,0.0,18.07,68.0,2.18,sylhet
2000-12-22,0.0,19.2,63.63,2.14,sylhet
2000-12-23,0.0,19.29,60.48,2.24,sylhet
2000-12-24,0.0,17.91,70.3,2.23,sylhet
2000-12-25,0.0,18.08,68.75,2.31,sylhet
2000-12-26,0.0,18.31,66.42,2.23,sylhet
2000-12-27,0.0,18.52,66.15,2.15,sylhet
2000-12-28,0.0,18.15,67.88,2.36,sylhet
2000-12-29,0.0,17.62,71.05,2.05,sylhet
2000-12-30,0.0,17.58,72.4,2.37,sylhet
2000-12-31,0.0,17.63,69.85,2.24,sylhet
2001-01-01,0.0,17.57,71.86,1.92,sylhet
2001-01-02,0.02,17.99,77.26,2.35,sylhet
2001-01-03,0.0,17.81,79.55,2.49,sylhet
2001-01-04,0.01,16.84,69.03,2.13,sylhet
2001-01-05,0.03,15.17,66.43,1.97,sylhet
2001-01-06,0.0,14.39,70.82,2.64,sylhet
2001-01-07,0.0,14.21,70.39,2.18,sylhet
2001-01-08,0.0,14.89,65.71,2.3,sylhet
2001-01-09,0.0,15.24,62.86,2.1,sylhet
2001-01-10,0.0,14.81,63.75,2.41,sylhet
2001-01-11,0.0,13.98,59.52,1.81,sylhet
2001-01-12,0.0,13.93,65.02,2.33,sylhet
2001-01-13,0.0,14.56,67.61,2.52,sylhet
2001-01-14,0.0,14.79,67.05,2.56,sylhet
2001-01-15,0.0,16.22,66.18,2.55,sylhet
2001-01-16,0.0,15.89,69.06,2.65,sylhet
2001-01-17,0.0,16.97,66.47,2.57,sylhet
2001-01-18,0.0,16.3,69.01,2.72,sylhet
2001-01-19,0.0,17.05,66.4,2.5,sylhet
2001-01-20,0.0,17.14,68.59,2.61,sylhet
2001-01-21,0.0,16.92,64.54,2.47,sylhet
2001-01-22,0.0,16.29,61.18,2.12,sylhet
2001-01-23,0.54,17.2,60.32,2.02,sylhet
2001-01-24,0.0,15.78,63.94,2.61,sylhet
2001-01-25,0.0,15.55,45.45,1.85,sylhet
2001-01-26,0.0,13.34,58.32,2.35,sylhet
2001-01-27,0.0,13.48,63.28,2.3,sylhet
2001-01-28,0.0,14.93,63.5,2.42,sylhet
2001-01-29,0.0,15.99,67.58,2.42,sylhet
2001-01-30,0.0,16.93,65.23,2.27,sylhet
2001-01-31,0.0,16.41,67.67,2.08,sylhet
2001-02-01,0.0,17.22,65.32,2.37,sylhet
2001-02-02,0.0,17.56,67.78,2.4,sylhet
2001-02-03,0.0,17.12,59.47,2.45,sylhet
2001-02-04,0.0,17.53,47.12,2.75,sylhet
2001-02-05,0.0,18.37,42.21,2.14,sylhet
2001-02-06,0.0,18.99,50.74,2.52,sylhet
2001-02-07,0.0,17.88,56.0,2.57,sylhet
2001-02-08,0.0,16.96,54.47,2.34,sylhet
2001-02-09,0.0,17.66,52.36,2.18,sylhet
2001-02-10,0.0,17.13,59.49,2.26,sylhet
2001-02-11,0.0,16.95,61.86,2.31,sylhet
2001-02-12,0.0,17.85,63.21,2.48,sylhet
2001-02-13,0.0,18.64,61.14,2.53,sylhet
2001-02-14,0.0,19.52,59.36,2.66,sylhet
2001-02-15,0.0,20.56,56.53,2.73,sylhet
2001-02-16,0.0,21.11,55.22,2.53,sylhet
2001-02-17,0.0,22.12,54.32,2.59,sylhet
2001-02-18,0.0,21.76,56.14,2.88,sylhet
2001-02-19,0.69,21.78,62.44,2.66,sylhet
2001-02-20,0.0,20.8,58.56,2.57,sylhet
2001-02-21,0.08,20.12,58.52,2.8,sylhet
2001-02-22,0.37,19.95,53.04,2.46,sylhet
2001-02-23,0.0,20.06,55.39,2.82,sylhet
2001-02-24,3.72,20.09,61.11,2.92,sylhet
2001-02-25,15.01,21.36,68.09,2.16,sylhet
2001-02-26,71.49,21.96,88.92,2.87,sylhet
2001-02-27,2.0,22.55,80.64,1.77,sylhet
2001-02-28,0.0,21.91,67.46,2.35,sylhet
2001-03-01,0.02,22.46,62.27,2.75,sylhet
2001-03-02,0.0,22.58,62.74,2.57,sylhet
2001-03-03,0.0,22.0,48.48,2.48,sylhet
2001-03-04,0.0,21.79,40.94,2.54,sylhet
2001-03-05,0.08,19.97,55.41,2.96,sylhet
2001-03-06,0.0,20.13,61.13,2.26,sylhet
2001-03-07,0.0,20.77,59.58,3.07,sylhet
2001-03-08,0.0,21.24,58.65,2.9,sylhet
2001-03-09,0.0,22.29,50.77,2.88,sylhet
2001-03-10,0.0,22.27,45.71,2.57,sylhet
2001-03-11,0.0,21.62,48.73,3.0,sylhet
2001-03-12,0.0,22.67,48.01,2.52,sylhet
2001-03-13,0.0,22.75,47.94,2.25,sylhet
2001-03-14,0.0,22.96,50.81,3.03,sylhet
2001-03-15,0.05,24.54,48.16,2.5,sylhet
2001-03-16,0.0,23.28,54.25,3.1,sylhet
2001-03-17,0.0,24.25,43.49,2.55,sylhet
2001-03-18,0.58,23.65,50.37,2.76,sylhet
2001-03-19,0.04,24.05,39.17,2.56,sylhet
2001-03-20,0.0,25.33,40.91,2.58,sylhet
2001-03-21,0.0,25.68,43.09,2.79,sylhet
2001-03-22,0.0,25.87,48.8,2.68,sylhet
2001-03-23,1.18,24.13,65.87,2.75,sylhet
2001-03-24,11.02,25.55,60.67,3.09,sylhet
2001-03-25,0.13,24.61,39.65,2.38,sylhet
2001-03-26,0.08,24.43,46.74,2.59,sylhet
2001-03-27,0.18,25.86,43.21,2.18,sylhet
2001-03-28,4.22,25.41,57.8,2.31,sylhet
2001-03-29,5.14,26.49,64.42,2.55,sylhet
2001-03-30,8.29,25.41,75.09,1.91,sylhet
2001-03-31,2.17,23.99,82.84,1.94,sylhet
2001-04-01,11.12,25.04,74.62,1.84,sylhet
2001-04-02,1.26,25.14,72.39,2.73,sylhet
2001-04-03,0.01,26.56,61.47,2.16,sylhet
2001-04-04,0.0,28.16,43.48,1.95,sylhet
2001-04-05,0.1,27.65,43.5,2.13,sylhet
2001-04-06,0.0,28.47,38.93,2.67,sylhet
2001-04-07,0.0,30.06,34.69,2.8,sylhet
2001-04-08,1.33,29.99,48.27,2.37,sylhet
2001-04-09,0.32,28.08,65.92,2.09,sylhet
2001-04-10,3.4,28.71,63.69,2.31,sylhet
2001-04-11,4.53,28.53,63.21,1.94,sylhet
2001-04-12,5.92,28.94,60.17,1.25,sylhet
2001-04-13,15.52,26.47,74.33,1.71,sylhet
2001-04-14,0.94,26.21,70.61,2.05,sylhet
2001-04-15,5.41,27.23,64.0,2.45,sylhet
2001-04-16,2.7,27.0,66.78,2.32,sylhet
2001-04-17,3.76,27.84,62.98,1.92,sylhet
2001-04-18,1.19,27.84,58.4,2.1,sylhet
2001-04-19,4.53,27.96,53.61,2.75,sylhet
2001-04-20,2.49,28.65,54.79,2.06,sylhet
2001-04-21,0.0,27.94,47.91,2.63,sylhet
2001-04-22,0.18,29.13,36.88,2.27,sylhet
2001-04-23,0.0,28.99,38.59,2.26,sylhet
2001-04-24,0.0,30.0,37.62,2.44,sylhet
2001-04-25,0.01,30.44,41.8,2.53,sylhet
2001-04-26,2.33,30.49,52.95,2.73,sylhet
2001-04-27,15.83,29.21,64.86,2.36,sylhet
2001-04-28,47.26,27.69,80.26,2.96,sylhet
2001-04-29,43.42,27.47,80.01,1.64,sylhet
2001-04-30,23.47,27.14,83.82,1.52,sylhet
2001-05-01,0.01,27.7,73.11,1.45,sylhet
2001-05-02,2.05,27.94,70.88,1.92,sylhet
2001-05-03,10.31,27.98,73.96,1.62,sylhet
2001-05-04,20.75,26.67,81.87,1.72,sylhet
2001-05-05,18.02,25.65,87.51,1.23,sylhet
2001-05-06,3.47,25.09,82.75,2.0,sylhet
2001-05-07,38.0,26.27,81.15,2.57,sylhet
2001-05-08,44.18,26.79,85.63,2.23,sylhet
2001-05-09,47.89,26.42,90.31,4.4,sylhet
2001-05-10,29.12,27.19,91.84,4.26,sylhet
2001-05-11,3.36,26.24,89.13,2.09,sylhet
