date,rainfall_mm,temp_c,humidity_pct,wind_speed_ms,station
2000-02-10,0.1,21.95,67.35,1.31,khulna
2000-02-11,0.0,21.68,55.5,1.92,khulna
2000-02-12,2.72,21.43,59.93,1.92,khulna
2000-02-13,0.1,21.43,62.41,3.21,khulna
2000-02-14,0.0,21.35,57.16,3.55,khulna
2000-02-15,0.0,20.01,44.37,3.76,khulna
2000-02-16,0.0,19.06,38.27,3.23,khulna
2000-02-17,0.02,21.94,34.98,1.61,khulna
2000-02-18,1.82,20.67,64.02,1.93,khulna
2000-02-19,0.0,20.54,48.29,2.31,khulna
2000-02-20,0.0,21.0,33.71,1.59,khulna
2000-02-21,0.01,21.4,39.55,1.79,khulna
2000-02-22,0.0,21.64,42.0,2.18,khulna
2000-02-23,0.0,22.5,44.87,2.92,khulna
2000-02-24,0.08,22.86,39.26,2.73,khulna
2000-02-25,0.0,21.9,40.12,3.16,khulna
2000-02-26,0.0,20.04,36.74,2.46,khulna
2000-02-27,0.0,20.85,44.16,2.7,khulna
2000-02-28,0.0,22.02,32.09,2.77,khulna
2000-02-29,0.0,21.47,32.81,2.1,khulna
2000-03-01,0.0,23.76,31.3,1.65,khulna
2000-03-02,0.24,25.42,54.18,3.03,khulna
2000-03-03,0.2,26.87,53.29,1.99,khulna
2000-03-04,0.13,27.92,42.09,1.1,khulna
2000-03-05,0.03,28.18,52.55,2.79,khulna
2000-03-06,0.0,28.19,55.77,2.46,khulna
2000-03-07,0.0,28.24,48.08,1.36,khulna
2000-03-08,2.72,27.98,55.76,4.3,khulna
2000-03-09,3.15,26.04,48.38,2.6,khulna
2000-03-10,0.04,25.1,27.75,2.23,khulna
2000-03-11,0.0,25.57,39.98,2.6,khulna
2000-03-12,0.7,27.75,60.03,4.54,khulna
2000-03-13,6.75,28.11,67.34,5.03,khulna
2000-03-14,4.69,28.26,65.76,5.06,khulna
2000-03-15,1.51,26.4,44.57,2.13,khulna
2000-03-16,0.06,25.07,27.94,2.61,khulna
2000-03-17,0.0,25.25,25.78,2.44,khulna
2000-03-18,0.0,26.31,43.87,2.74,khulna
2000-03-19,0.0,28.35,58.3,2.67,khulna
2000-03-20,0.0,27.88,44.75,2.85,khulna
2000-03-21,0.0,26.3,20.21,2.48,khulna
2000-03-22,0.0,26.77,22.63,2.55,khulna
2000-03-23,0.0,28.24,36.28,2.47,khulna
2000-03-24,0.0,27.85,39.95,3.61,khulna
2000-03-25,0.0,28.3,35.32,3.11,khulna
2000-03-26,0.0,27.01,30.95,2.71,khulna
2000-03-27,0.01,28.88,27.24,1.77,khulna
2000-03-28,0.01,29.17,42.28,1.99,khulna
2000-03-29,0.0,29.8,46.84,2.29,khulna
2000-03-30,0.0,30.04,51.02,2.79,khulna
2000-03-31,0.0,29.96,52.61,3.63,khulna
2000-04-01,0.0,31.11,50.05,4.96,khulna
2000-04-02,0.0,31.64,55.07,5.94,khulna
2000-04-03,0.0,31.82,51.63,3.93,khulna
2000-04-04,0.0,31.82,52.12,4.37,khulna
2000-04-05,0.0,32.46,55.49,4.86,khulna
2000-04-06,0.0,32.37,53.4,5.09,khulna
2000-04-07,0.0,32.0,55.79,4.74,khulna
2000-04-08,0.0,33.01,48.96,3.93,khulna
2000-04-09,0.0,32.7,56.62,5.41,khulna
2000-04-10,0.06,33.14,49.46,2.42,khulna
2000-04-11,0.29,32.98,53.01,4.21,khulna
2000-04-12,15.86,29.68,67.84,2.95,khulna
2000-04-13,0.0,30.52,60.73,3.43,khulna
2000-04-14,0.39,30.44,60.07,3.41,khulna
2000-04-15,8.03,28.94,69.46,2.66,khulna
2000-04-16,3.79,29.48,65.73,2.02,khulna
2000-04-17,0.03,30.41,61.92,3.2,khulna
2000-04-18,0.47,31.35,60.55,4.52,khulna
2000-04-19,0.89,30.96,61.88,4.68,khulna
2000-04-20,0.92,30.97,63.26,4.41,khulna
2000-04-21,1.04,31.58,61.82,5.01,khulna
2000-04-22,2.07,29.27,71.68,4.02,khulna
2000-04-23,1.08,30.85,65.94,4.87,khulna
2000-04-24,17.66,29.57,72.08,4.97,khulna
2000-04-25,6.34,29.77,69.44,4.14,khulna
2000-04-26,11.41,28.71,73.79,3.95,khulna
2000-04-27,2.12,30.23,68.81,3.08,khulna
2000-04-28,1.41,30.39,68.63,4.46,khulna
2000-04-29,6.5,29.9,74.71,5.36,khulna
2000-04-30,9.29,29.37,77.22,6.13,khulna
2000-05-01,6.15,29.76,74.43,6.05,khulna
2000-05-02,11.06,28.9,78.16,5.08,khulna
2000-05-03,9.79,27.64,82.86,3.67,khulna
2000-05-04,2.25,27.04,79.61,2.03,khulna
2000-05-05,0.2,28.62,66.99,2.98,khulna
2000-05-06,0.54,29.25,67.14,2.68,khulna
2000-05-07,0.16,28.82,70.12,2.06,khulna
2000-05-08,1.85,28.16,75.41,1.68,khulna
2000-05-09,5.43,28.95,75.32,2.13,khulna
2000-05-10,6.76,29.35,76.51,2.29,khulna
2000-05-11,2.42,30.21,70.92,1.68,khulna
2000-05-12,0.06,31.11,68.51,2.11,khulna
2000-05-13,1.69,32.39,63.67,1.85,khulna
2000-05-14,3.29,32.07,67.08,2.72,khulna
2000-05-15,0.35,29.48,75.23,2.45,khulna
2000-05-16,1.62,29.38,74.53,2.68,khulna
2000-05-17,5.22,29.75,75.35,2.86,khulna
2000-05-18,3.2,29.95,77.8,3.88,khulna
2000-05-19,10.95,29.77,82.95,3.76,khulna
2000-05-20,14.35,28.88,83.25,3.56,khulna
2000-05-21,10.65,29.0,82.94,2.41,khulna
2000-05-22,11.87,27.77,85.54,4.12,khulna
2000-05-23,7.1,28.98,81.18,3.21,khulna
2000-05-24,27.85,29.02,86.19,4.04,khulna
2000-05-25,29.48,28.91,89.71,4.18,khulna
2000-05-26,6.73,29.61,83.89,5.54,khulna
2000-05-27,8.5,29.23,84.48,5.99,khulna
2000-05-28,16.57,28.24,90.38,5.59,khulna
2000-05-29,20.81,28.01,90.08,4.36,khulna
2000-05-30,7.87,27.96,87.28,2.99,khulna
2000-05-31,7.08,28.57,85.1,1.76,khulna
2000-06-01,1.91,29.01,83.92,2.12,khulna
2000-06-02,0.04,28.98,83.78,2.36,khulna
2000-06-03,0.04,29.62,81.17,1.51,khulna
2000-06-04,4.0,29.46,83.22,1.71,khulna
2000-06-05,6.33,28.57,88.01,4.94,khulna
2000-06-06,11.02,28.07,89.38,6.35,khulna
2000-06-07,10.26,28.09,89.16,4.36,khulna
2000-06-08,5.02,27.99,89.58,3.83,khulna
2000-06-09,9.08,28.71,86.56,4.39,khulna
2000-06-10,11.7,28.34,90.62,4.71,khulna
2000-06-11,8.24,28.09,91.98,3.7,khulna
2000-06-12,7.38,28.61,88.29,3.72,khulna
2000-06-13,5.13,28.7,85.77,4.02,khulna
2000-06-14,5.49,29.34,84.47,2.81,khulna
2000-06-15,11.06,28.66,86.26,2.47,khulna
2000-06-16,10.8,28.76,85.94,2.4,khulna
2000-06-17,2.85,28.46,89.48,4.15,khulna
2000-06-18,4.48,28.31,89.04,4.48,khulna
2000-06-19,11.16,27.92,90.51,4.83,khulna
2000-06-20,13.08,28.19,87.98,4.64,khulna
2000-06-21,3.46,28.45,87.18,4.98,khulna
2000-06-22,13.69,27.93,89.17,5.38,khulna
2000-06-23,18.31,27.83,92.33,5.44,khulna
2000-06-24,8.23,28.27,90.23,4.16,khulna
2000-06-25,20.14,28.81,87.89,4.81,khulna
2000-06-26,6.92,28.33,88.28,3.28,khulna
2000-06-27,0.68,28.61,87.79,3.15,khulna
2000-06-28,1.38,27.43,91.63,3.07,khulna
2000-06-29,1.67,28.33,86.39,3.58,khulna
2000-06-30,0.87,28.29,86.03,3.25,khulna
2000-07-01,1.61,28.11,87.21,2.92,khulna
2000-07-02,0.09,28.81,85.17,2.58,khulna
2000-07-03,0.0,29.39,82.84,2.23,khulna
2000-07-04,0.0,29.28,80.11,2.73,khulna
2000-07-05,0.0,29.35,82.04,2.94,khulna
2000-07-06,0.36,28.89,86.11,2.95,khulna
2000-07-07,5.82,28.39,87.43,2.57,khulna
2000-07-08,9.81,28.71,88.85,3.29,khulna
2000-07-09,8.34,28.86,88.69,3.47,khulna
2000-07-10,2.09,28.65,89.81,3.39,khulna
2000-07-11,8.09,28.74,90.34,4.88,khulna
2000-07-12,14.33,28.67,88.8,4.8,khulna
2000-07-13,10.67,28.47,87.33,4.76,khulna
2000-07-14,9.11,28.53,87.76,3.36,khulna
2000-07-15,1.23,29.04,85.95,2.38,khulna
2000-07-16,3.44,28.98,87.88,4.0,khulna
2000-07-17,8.74,28.52,88.19,3.95,khulna
2000-07-18,15.25,27.95,88.93,6.41,khulna
2000-07-19,14.52,27.73,89.99,5.16,khulna
2000-07-20,16.43,27.33,93.54,3.47,khulna
2000-07-21,15.24,27.03,93.46,2.15,khulna
2000-07-22,33.17,26.72,94.48,4.58,khulna
2000-07-23,31.97,27.46,91.62,4.01,khulna
2000-07-24,27.32,26.77,94.11,4.15,khulna
2000-07-25,14.32,27.49,92.5,4.41,khulna
2000-07-26,3.06,27.17,89.76,5.25,khulna
2000-07-27,2.66,27.36,89.72,4.04,khulna
2000-07-28,1.8,27.56,90.11,4.67,khulna
2000-07-29,5.83,27.29,91.09,3.4,khulna
2000-07-30,4.62,27.29,90.26,3.44,khulna
2000-07-31,7.94,27.97,89.63,4.81,khulna
2000-08-01,24.88,27.82,91.02,5.49,khulna
2000-08-02,40.68,27.42,91.94,4.16,khulna
2000-08-03,15.9,27.03,92.3,4.47,khulna
2000-08-04,1.7,28.21,88.92,3.78,khulna
2000-08-05,12.04,28.27,89.45,1.56,khulna
2000-08-06,10.73,28.87,86.71,1.56,khulna
2000-08-07,4.11,28.89,86.85,2.46,khulna
2000-08-08,0.87,28.13,91.26,3.51,khulna
2000-08-09,7.58,27.87,91.47,3.93,khulna
2000-08-10,8.7,27.54,91.21,4.76,khulna
2000-08-11,10.43,27.52,91.58,4.03,khulna
2000-08-12,10.37,26.75,94.24,2.79,khulna
2000-08-13,6.5,27.01,92.51,3.7,khulna
2000-08-14,2.87,27.71,89.96,3.75,khulna
2000-08-15,6.42,27.32,91.92,3.72,khulna
2000-08-16,8.84,28.21,90.64,3.42,khulna
2000-08-17,6.49,29.1,88.45,2.01,khulna
2000-08-18,7.41,28.22,89.72,5.3,khulna
2000-08-19,1.9,28.0,90.37,3.64,khulna
2000-08-20,0.8,27.68,90.15,3.65,khulna
2000-08-21,1.96,27.06,90.97,3.39,khulna
2000-08-22,1.46,26.96,91.72,2.86,khulna
2000-08-23,3.9,27.85,89.67,3.2,khulna
2000-08-24,2.27,28.04,89.12,2.62,khulna
2000-08-25,1.84,28.91,87.43,2.29,khulna
2000-08-26,3.18,28.56,87.59,2.93,khulna
2000-08-27,0.98,28.57,87.27,3.03,khulna
2000-08-28,1.14,27.97,90.74,3.1,khulna
2000-08-29,6.71,27.76,91.78,3.19,khulna
2000-08-30,18.21,27.65,93.57,2.53,khulna
2000-08-31,72.5,28.01,91.85,2.92,khulna
2000-09-01,15.62,28.25,91.35,3.31,khulna
2000-09-02,2.96,27.97,93.72,3.51,khulna
2000-09-03,0.47,28.41,88.71,3.16,khulna
2000-09-04,1.11,27.57,91.01,3.17,khulna
2000-09-05,3.68,27.53,89.95,1.65,khulna
2000-09-06,5.22,27.04,91.82,2.03,khulna
2000-09-07,2.44,27.86,89.29,2.88,khulna
2000-09-08,0.68,27.66,90.21,3.0,khulna
2000-09-09,2.33,27.88,91.66,3.09,khulna
2000-09-10,1.38,28.35,89.63,2.96,khulna
2000-09-11,0.23,28.24,86.89,1.88,khulna
2000-09-12,0.02,27.79,88.32,2.18,khulna
2000-09-13,8.87,27.09,91.93,4.09,khulna
2000-09-14,6.65,26.87,91.65,4.45,khulna
2000-09-15,9.09,27.37,89.75,3.64,khulna
2000-09-16,2.12,27.61,88.93,3.27,khulna
2000-09-17,3.65,27.16,90.89,2.89,khulna
2000-09-18,16.48,26.45,94.28,3.77,khulna
2000-09-19,37.94,26.45,94.78,5.65,khulna
2000-09-20,33.46,25.98,94.53,4.38,khulna
2000-09-21,10.54,25.47,92.16,3.28,khulna
2000-09-22,20.9,25.92,87.84,1.44,khulna
2000-09-23,17.28,26.69,89.77,2.4,khulna
2000-09-24,9.03,26.2,94.3,2.78,khulna
2000-09-25,1.59,26.5,93.6,2.55,khulna
2000-09-26,0.3,26.58,92.6,2.12,khulna
2000-09-27,0.05,26.91,86.78,1.38,khulna
2000-09-28,0.0,27.16,82.26,1.62,khulna
2000-09-29,0.0,26.96,83.77,2.3,khulna
2000-09-30,0.0,27.02,81.3,1.93,khulna
2000-10-01,1.21,26.95,84.61,1.82,khulna
2000-10-02,1.73,27.07,89.93,1.48,khulna
2000-10-03,2.91,27.59,87.75,1.35,khulna
2000-10-04,14.92,27.03,92.02,1.33,khulna
2000-10-05,4.34,26.96,90.53,1.61,khulna
2000-10-06,0.0,27.33,86.5,1.13,khulna
2000-10-07,4.86,27.64,86.9,1.54,khulna
2000-10-08,5.99,26.84,88.88,1.6,khulna
2000-10-09,0.53,27.24,85.19,1.44,khulna
2000-10-10,0.39,27.97,82.81,1.19,khulna
2000-10-11,1.73,28.01,82.06,1.21,khulna
2000-10-12,6.89,27.92,82.12,1.39,khulna
2000-10-13,1.75,26.85,84.41,2.28,khulna
2000-10-14,0.0,26.56,80.36,2.01,khulna
2000-10-15,0.05,27.2,81.69,2.68,khulna
2000-10-16,1.71,27.72,85.3,1.86,khulna
2000-10-17,1.8,26.7,88.9,1.8,khulna
2000-10-18,2.74,27.04,85.75,1.49,khulna
2000-10-19,1.01,27.76,83.77,1.34,khulna
2000-10-20,0.18,27.68,78.91,1.16,khulna
2000-10-21,5.87,26.89,82.7,1.9,khulna
2000-10-22,0.22,26.2,77.05,1.48,khulna
2000-10-23,0.06,26.68,72.73,0.88,khulna
2000-10-24,0.01,25.98,75.11,1.4,khulna
2000-10-25,0.0,25.2,78.86,1.88,khulna
2000-10-26,0.02,25.25,76.81,1.63,khulna
2000-10-27,52.04,23.65,93.1,4.39,khulna
2000-10-28,43.45,24.95,91.89,4.73,khulna
2000-10-29,0.31,24.0,90.01,3.9,khulna
2000-10-30,0.0,24.43,86.64,1.97,khulna
2000-10-31,0.0,23.71,83.29,1.99,khulna
2000-11-01,0.0,24.02,81.56,2.24,khulna
2000-11-02,0.0,24.89,80.14,1.63,khulna
2000-11-03,0.0,24.88,77.34,1.79,khulna
2000-11-04,0.0,24.19,75.8,1.79,khulna
2000-11-05,0.0,24.44,74.42,1.31,khulna
2000-11-06,0.0,24.53,74.24,1.26,khulna
2000-11-07,0.0,24.24,67.02,1.18,khulna
2000-11-08,0.0,22.7,70.73,1.63,khulna
2000-11-09,0.0,22.31,73.13,1.6,khulna
2000-11-10,0.0,22.66,73.55,1.45,khulna
2000-11-11,0.0,22.89,72.71,1.39,khulna
2000-11-12,0.0,23.4,69.11,1.12,khulna
2000-11-13,0.25,23.24,69.54,0.94,khulna
2000-11-14,0.01,23.15,71.22,1.21,khulna
2000-11-15,0.0,22.06,75.43,1.81,khulna
2000-11-16,0.0,21.57,83.42,2.44,khulna
2000-11-17,0.0,21.84,77.7,1.56,khulna
2000-11-18,0.0,22.13,71.18,1.19,khulna
2000-11-19,0.0,22.48,76.51,1.61,khulna
2000-11-20,0.0,23.2,80.51,1.32,khulna
2000-11-21,0.0,22.81,79.29,1.44,khulna
2000-11-22,0.0,22.14,83.13,2.08,khulna
2000-11-23,0.0,22.51,78.45,1.98,khulna
2000-11-24,0.0,22.01,78.99,1.85,khulna
2000-11-25,0.0,20.72,76.05,2.2,khulna
2000-11-26,0.0,19.96,74.6,2.28,khulna
2000-11-27,0.0,21.01,78.96,2.08,khulna
2000-11-28,2.02,21.72,75.87,1.48,khulna
2000-11-29,0.68,21.84,75.9,1.51,khulna
2000-11-30,0.0,21.06,69.36,2.01,khulna
2000-12-01,0.0,20.35,69.99,2.31,khulna
2000-12-02,0.0,17.57,68.56,3.15,khulna
2000-12-03,0.0,15.98,70.71,3.27,khulna
2000-12-04,0.0,15.76,72.66,2.9,khulna
2000-12-05,0.0,16.42,63.79,2.37,khulna
2000-12-06,0.0,17.39,61.59,1.81,khulna
2000-12-07,0.0,17.08,70.72,2.43,khulna
2000-12-08,0.0,17.2,67.76,2.27,khulna
2000-12-09,0.0,17.54,67.56,2.12,khulna
2000-12-10,0.0,18.0,59.73,1.58,khulna
2000-12-11,0.0,18.41,59.33,1.14,khulna
2000-12-12,0.0,18.07,65.39,1.52,khulna
2000-12-13,0.0,17.07,66.7,2.16,khulna
2000-12-14,0.0,15.85,69.68,2.54,khulna
2000-12-15,0.0,16.97,68.34,2.46,khulna
2000-12-16,0.0,17.32,70.39,2.31,khulna
2000-12-17,0.0,17.75,72.45,1.79,khulna
2000-12-18,0.0,17.98,68.6,2.0,khulna
2000-12-19,0.0,18.05,64.58,1.51,khulna
2000-12-20,0.0,17.46,66.32,1.47,khulna
2000-12-21,0.0,17.24,71.78,2.0,khulna
2000-12-22,0.0,17.24,75.63,2.64,khulna
2000-12-23,0.0,18.04,68.48,1.88,khulna
2000-12-24,0.0,18.57,64.9,1.49,khulna
2000-12-25,0.0,18.53,65.22,1.46,khulna
2000-12-26,0.0,18.81,65.02,1.29,khulna
2000-12-27,0.0,18.65,63.68,1.8,khulna
2000-12-28,0.0,18.78,63.97,1.96,khulna
2000-12-29,0.0,18.4,63.02,2.3,khulna
2000-12-30,0.0,17.45,64.54,2.44,khulna
2000-12-31,0.0,17.37,63.75,2.28,khulna
2001-01-01,0.0,18.06,65.97,1.96,khulna
2001-01-02,0.0,18.42,73.15,2.79,khulna
2001-01-03,0.0,18.97,74.11,2.91,khulna
2001-01-04,0.0,16.56,65.01,3.33,khulna
2001-01-05,0.0,14.78,61.39,3.14,khulna
2001-01-06,0.0,14.63,60.24,2.82,khulna
2001-01-07,0.0,14.68,57.48,2.38,khulna
2001-01-08,0.0,16.33,52.79,1.87,khulna
2001-01-09,0.0,17.48,54.16,1.58,khulna
2001-01-10,0.0,15.31,55.56,2.92,khulna
2001-01-11,0.0,14.05,50.22,2.76,khulna
2001-01-12,0.0,14.16,50.64,2.44,khulna
2001-01-13,0.0,15.16,49.66,2.29,khulna
2001-01-14,0.0,15.9,49.28,2.64,khulna
2001-01-15,0.0,15.71,49.63,2.97,khulna
2001-01-16,0.0,15.91,49.72,2.93,khulna
2001-01-17,0.0,16.58,49.17,2.95,khulna
2001-01-18,0.0,16.09,44.37,3.12,khulna
2001-01-19,0.0,16.47,42.97,2.83,khulna
2001-01-20,0.0,16.92,45.47,3.02,khulna
2001-01-21,0.0,17.66,40.18,2.3,khulna
2001-01-22,0.0,18.49,43.71,2.13,khulna
2001-01-23,0.0,19.91,62.36,3.62,khulna
2001-01-24,0.0,17.62,44.33,3.36,khulna
2001-01-25,0.0,15.54,37.04,3.12,khulna
2001-01-26,0.0,15.77,36.39,2.3,khulna
2001-01-27,0.0,15.83,42.16,2.05,khulna
2001-01-28,0.0,17.0,41.5,1.83,khulna
2001-01-29,0.0,17.13,46.39,2.15,khulna
2001-01-30,0.0,18.63,44.91,1.51,khulna
2001-01-31,0.0,19.97,45.37,1.97,khulna
2001-02-01,0.0,21.33,46.77,2.33,khulna
2001-02-02,0.0,22.94,37.03,2.07,khulna
2001-02-03,0.0,21.14,37.08,2.5,khulna
2001-02-04,0.0,19.93,36.48,2.69,khulna
2001-02-05,0.0,21.1,34.93,2.12,khulna
2001-02-06,0.0,22.33,45.0,2.33,khulna
2001-02-07,0.0,19.72,38.51,3.24,khulna
2001-02-08,0.0,19.75,28.55,2.47,khulna
2001-02-09,0.0,19.43,29.21,2.54,khulna
2001-02-10,0.0,20.07,29.13,1.48,khulna
2001-02-11,0.0,19.97,36.2,2.38,khulna
2001-02-12,0.0,20.28,39.31,2.35,khulna
2001-02-13,0.0,19.85,38.83,2.81,khulna
2001-02-14,0.0,20.72,34.99,2.51,khulna
2001-02-15,0.0,22.42,32.73,2.25,khulna
2001-02-16,0.0,23.75,35.63,1.93,khulna
2001-02-17,0.0,24.93,35.87,1.76,khulna
2001-02-18,0.0,25.32,45.71,1.96,khulna
2001-02-19,0.0,25.0,47.61,2.67,khulna
2001-02-20,0.0,25.17,30.58,2.0,khulna
2001-02-21,1.23,25.17,52.17,1.95,khulna
2001-02-22,0.56,24.59,54.63,2.04,khulna
2001-02-23,0.0,24.51,30.41,1.97,khulna
2001-02-24,0.0,24.6,44.17,3.04,khulna
2001-02-25,0.01,26.42,57.26,3.27,khulna
2001-02-26,7.04,27.24,70.97,4.47,khulna
2001-02-27,3.26,26.21,67.17,2.22,khulna
2001-02-28,0.45,26.56,64.07,1.46,khulna
2001-03-01,8.61,25.6,72.48,2.01,khulna
2001-03-02,0.01,26.13,54.75,2.69,khulna
2001-03-03,0.0,25.36,34.43,3.01,khulna
2001-03-04,0.0,26.43,30.86,2.19,khulna
2001-03-05,0.17,24.34,39.94,3.67,khulna
2001-03-06,0.04,25.2,50.84,2.51,khulna
2001-03-07,0.0,24.7,37.26,2.64,khulna
2001-03-08,0.0,24.46,32.61,2.91,khulna
2001-03-09,0.0,25.81,27.53,2.23,khulna
2001-03-10,0.0,26.19,23.97,2.18,khulna
2001-03-11,0.0,26.7,20.37,1.7,khulna
2001-03-12,0.0,26.22,23.17,2.04,khulna
2001-03-13,0.0,27.04,21.79,1.56,khulna
2001-03-14,0.45,27.87,42.42,1.83,khulna
2001-03-15,0.03,28.83,42.25,1.88,khulna
2001-03-16,0.0,28.75,32.6,2.4,khulna
2001-03-17,0.0,28.68,38.23,2.12,khulna
2001-03-18,0.63,29.27,41.92,2.6,khulna
2001-03-19,0.0,29.26,21.86,2.34,khulna
2001-03-20,0.0,29.66,24.01,1.87,khulna
2001-03-21,0.0,30.84,39.83,2.13,khulna
2001-03-22,0.23,31.35,46.52,3.34,khulna
2001-03-23,4.31,29.84,54.4,2.9,khulna
2001-03-24,0.02,30.18,47.32,3.56,khulna
2001-03-25,0.0,29.5,40.79,3.22,khulna
2001-03-26,0.0,29.99,46.45,4.26,khulna
2001-03-27,0.01,30.2,48.81,3.84,khulna
2001-03-28,0.3,30.99,51.6,3.41,khulna
2001-03-29,2.51,30.88,57.33,4.81,khulna
2001-03-30,3.75,29.55,65.03,3.42,khulna
2001-03-31,2.26,27.95,69.74,1.21,khulna
2001-04-01,2.36,28.9,66.78,2.27,khulna
2001-04-02,7.8,28.63,67.67,2.28,khulna
2001-04-03,1.06,29.67,57.79,2.06,khulna
2001-04-04,0.0,30.6,52.68,2.57,khulna
2001-04-05,0.0,30.81,44.12,3.02,khulna
2001-04-06,0.01,31.87,45.54,2.27,khulna
2001-04-07,0.86,32.8,47.08,3.17,khulna
2001-04-08,0.01,32.31,51.96,4.53,khulna
2001-04-09,0.0,32.4,51.71,3.41,khulna
2001-04-10,0.0,32.9,51.86,4.88,khulna
2001-04-11,0.0,33.01,51.43,4.4,khulna
2001-04-12,0.0,32.52,51.48,4.43,khulna
2001-04-13,0.62,32.08,47.74,4.87,khulna
2001-04-14,0.11,30.83,47.69,2.61,khulna
2001-04-15,2.66,30.51,52.83,2.31,khulna
2001-04-16,0.84,31.21,53.97,2.38,khulna
2001-04-17,1.82,32.04,53.64,3.18,khulna
2001-04-18,2.66,29.91,58.33,1.94,khulna
2001-04-19,0.23,31.43,48.15,2.9,khulna
2001-04-20,0.01,33.12,40.75,2.89,khulna
2001-04-21,0.01,32.56,31.77,3.09,khulna
2001-04-22,0.0,32.44,24.41,1.52,khulna
2001-04-23,0.0,32.37,31.57,2.89,khulna
2001-04-24,0.0,32.95,42.59,3.55,khulna
2001-04-25,0.0,33.06,44.56,5.11,khulna
2001-04-26,0.0,32.94,53.73,6.83,khulna
2001-04-27,0.0,32.79,56.19,6.89,khulna
2001-04-28,0.33,33.12,56.24,6.97,khulna
2001-04-29,0.77,33.4,57.04,6.68,khulna
2001-04-30,5.51,32.34,60.75,5.87,khulna
2001-05-01,6.42,31.34,63.24,2.51,khulna
2001-05-02,1.06,31.78,60.2,2.51,khulna
2001-05-03,2.55,31.76,59.36,2.8,khulna
2001-05-04,6.47,30.06,71.78,3.07,khulna
2001-05-05,8.89,28.7,72.31,3.29,khulna
2001-05-06,5.23,27.72,80.17,3.27,khulna
2001-05-07,26.02,29.22,76.96,4.6,khulna
2001-05-08,34.36,28.65,84.06,4.25,khulna
2001-05-09,11.86,30.2,79.53,4.02,khulna
2001-05-10,12.89,31.11,77.7,4.82,khulna
2001-05-11,27.01,29.38,86.5,3.94,khulna
2001-05-12,2.52,28.93,81.32,2.87,khulna
2001-05-13,0.0,29.16,79.32,3.77,khulna
2001-05-14,0.0,29.71,72.01,3.06,khulna
2001-05-15,0.0,29.93,70.67,3.19,khulna
2001-05-16,0.01,29.75,71.43,2.95,khulna
2001-05-17,0.33,30.14,71.01,3.01,khulna
2001-05-18,0.31,29.88,72.31,2.35,khulna
2001-05-19,1.65,31.54,65.62,2.57,khulna
2001-05-20,5.78,30.87,71.83,3.18,khulna
2001-05-21,10.08,30.14,77.57,2.97,khulna
2001-05-22,10.03,30.47,75.67,2.69,khulna
2001-05-23,5.42,31.12,73.01,3.2,khulna
2001-05-24,7.72,29.56,81.51,3.81,khulna
2001-05-25,4.47,29.55,79.75,3.88,khulna
2001-05-26,12.11,29.35,82.71,3.15,khulna
2001-05-27,9.19,29.24,82.98,2.01,khulna
2001-05-28,14.76,28.81,84.95,1.95,khulna
2001-05-29,10.06,29.14,81.84,2.99,khulna
2001-05-30,10.96,28.54,85.9,2.82,khulna
