date,rainfall_mm,temp_c,humidity_pct,wind_speed_ms,station
2000-03-27,0.33,26.45,36.94,2.34,rangpur
2000-03-28,0.16,28.12,33.65,1.18,rangpur
2000-03-29,0.07,28.09,35.38,1.78,rangpur
2000-03-30,0.05,27.83,45.51,2.69,rangpur
2000-03-31,0.0,28.34,43.11,2.37,rangpur
2000-04-01,0.01,29.24,33.6,2.25,rangpur
2000-04-02,0.01,28.96,31.61,3.25,rangpur
2000-04-03,0.01,28.99,27.41,1.78,rangpur
2000-04-04,0.03,29.41,20.04,2.06,rangpur
2000-04-05,0.12,29.54,21.69,2.36,rangpur
2000-04-06,0.1,29.27,22.04,2.68,rangpur
2000-04-07,0.08,29.18,29.27,2.2,rangpur
2000-04-08,0.0,29.1,38.61,2.94,rangpur
2000-04-09,0.0,28.62,45.61,3.74,rangpur
2000-04-10,2.78,29.45,50.99,2.85,rangpur
2000-04-11,0.75,29.91,48.52,3.05,rangpur
2000-04-12,2.68,29.96,51.65,3.2,rangpur
2000-04-13,13.63,29.25,54.07,2.29,rangpur
2000-04-14,17.23,27.99,62.25,2.29,rangpur
2000-04-15,0.28,28.95,55.44,2.44,rangpur
2000-04-16,3.06,29.35,50.62,1.61,rangpur
2000-04-17,9.34,29.79,55.81,2.9,rangpur
2000-04-18,4.37,30.44,58.08,2.46,rangpur
2000-04-19,0.54,31.55,53.1,2.16,rangpur
2000-04-20,2.72,31.17,56.39,2.93,rangpur
2000-04-21,0.97,31.54,56.66,3.86,rangpur
2000-04-22,0.23,31.14,59.63,3.91,rangpur
2000-04-23,5.99,32.38,55.41,3.9,rangpur
2000-04-24,23.47,29.81,69.65,3.71,rangpur
2000-04-25,7.87,28.53,66.77,2.4,rangpur
2000-04-26,9.22,27.68,73.15,4.42,rangpur
2000-04-27,5.62,28.01,64.68,3.35,rangpur
2000-04-28,11.64,29.43,68.13,2.24,rangpur
2000-04-29,1.96,30.9,66.37,3.75,rangpur
2000-04-30,2.86,30.89,67.79,3.58,rangpur
2000-05-01,27.17,30.32,71.85,3.73,rangpur
2000-05-02,29.17,28.77,80.63,4.72,rangpur
2000-05-03,1.66,27.25,80.32,4.18,rangpur
2000-05-04,0.0,27.62,74.99,3.0,rangpur
2000-05-05,0.25,28.35,70.7,2.02,rangpur
2000-05-06,0.17,29.63,63.15,1.82,rangpur
2000-05-07,14.21,27.98,73.66,2.25,rangpur
2000-05-08,1.02,28.54,72.02,2.4,rangpur
2000-05-09,1.31,29.53,69.37,1.98,rangpur
2000-05-10,1.02,30.71,62.98,1.18,rangpur
2000-05-11,0.05,31.68,59.62,1.44,rangpur
2000-05-12,0.09,32.09,60.64,1.98,rangpur
2000-05-13,1.62,32.67,59.63,1.9,rangpur
2000-05-14,1.87,32.8,60.09,2.63,rangpur
2000-05-15,1.0,32.05,62.95,2.81,rangpur
2000-05-16,0.93,30.55,68.88,3.1,rangpur
2000-05-17,11.33,30.42,70.48,2.77,rangpur
2000-05-18,22.02,30.22,77.55,4.14,rangpur
2000-05-19,16.36,29.94,80.44,5.18,rangpur
2000-05-20,3.92,27.01,79.09,5.08,rangpur
2000-05-21,17.72,27.38,76.68,4.4,rangpur
2000-05-22,22.0,27.03,85.73,4.9,rangpur
2000-05-23,3.75,28.39,81.16,3.84,rangpur
2000-05-24,2.18,29.82,74.97,1.81,rangpur
2000-05-25,0.96,30.76,71.12,2.28,rangpur
2000-05-26,10.32,30.99,80.75,4.24,rangpur
2000-05-27,25.56,30.03,84.15,5.52,rangpur
2000-05-28,40.26,28.89,88.83,4.44,rangpur
2000-05-29,27.3,27.99,89.43,5.51,rangpur
2000-05-30,28.94,28.06,83.41,3.21,rangpur
2000-05-31,20.97,28.63,80.92,1.97,rangpur
2000-06-01,11.4,29.16,79.73,1.94,rangpur
2000-06-02,3.35,29.43,79.68,2.12,rangpur
2000-06-03,0.02,30.65,74.82,1.55,rangpur
2000-06-04,1.7,31.27,74.49,1.93,rangpur
2000-06-05,3.98,28.92,86.62,2.11,rangpur
2000-06-06,15.39,28.16,89.09,4.66,rangpur
2000-06-07,13.64,27.98,88.76,3.74,rangpur
2000-06-08,3.47,28.51,87.91,3.17,rangpur
2000-06-09,1.38,28.39,87.79,3.31,rangpur
2000-06-10,4.23,28.72,88.65,3.6,rangpur
2000-06-11,6.79,28.89,88.19,2.98,rangpur
2000-06-12,17.58,28.61,86.42,2.75,rangpur
2000-06-13,15.57,29.59,81.43,3.4,rangpur
2000-06-14,9.41,29.21,84.8,3.47,rangpur
2000-06-15,1.61,28.49,84.77,2.7,rangpur
2000-06-16,1.07,28.92,81.04,2.71,rangpur
2000-06-17,2.0,30.63,78.41,2.3,rangpur
2000-06-18,6.69,28.91,87.78,3.48,rangpur
2000-06-19,2.8,27.91,91.13,4.36,rangpur
2000-06-20,3.47,28.86,86.95,4.05,rangpur
2000-06-21,26.34,28.06,91.35,5.23,rangpur
2000-06-22,51.73,28.08,90.59,4.7,rangpur
2000-06-23,14.98,28.3,91.62,4.69,rangpur
2000-06-24,7.15,29.11,84.1,3.38,rangpur
2000-06-25,17.81,29.77,83.74,3.42,rangpur
2000-06-26,3.91,28.44,90.42,3.49,rangpur
2000-06-27,3.8,28.76,88.03,2.94,rangpur
2000-06-28,0.99,28.98,86.45,3.28,rangpur
2000-06-29,1.62,28.75,85.93,2.63,rangpur
2000-06-30,5.29,28.78,86.44,2.98,rangpur
2000-07-01,6.83,28.54,86.36,2.76,rangpur
2000-07-02,2.57,29.05,84.18,2.46,rangpur
2000-07-03,0.43,29.55,82.41,2.51,rangpur
2000-07-04,0.62,29.4,82.9,3.14,rangpur
2000-07-05,0.67,29.59,80.44,4.13,rangpur
2000-07-06,0.84,29.11,84.92,2.96,rangpur
2000-07-07,1.44,29.62,83.44,2.87,rangpur
2000-07-08,0.8,29.73,82.72,3.18,rangpur
2000-07-09,9.62,28.57,88.05,2.9,rangpur
2000-07-10,8.52,28.29,90.42,3.63,rangpur
2000-07-11,0.17,29.53,85.69,2.92,rangpur
2000-07-12,2.51,28.92,89.06,5.68,rangpur
2000-07-13,26.54,28.69,88.71,4.91,rangpur
2000-07-14,10.95,28.46,88.27,3.78,rangpur
2000-07-15,5.39,28.5,88.19,2.82,rangpur
2000-07-16,2.11,29.79,84.39,3.8,rangpur
2000-07-17,2.37,29.59,86.25,4.64,rangpur
2000-07-18,8.65,28.84,88.67,6.01,rangpur
2000-07-19,2.87,28.72,86.17,5.38,rangpur
2000-07-20,2.21,28.01,89.28,3.74,rangpur
2000-07-21,2.78,28.11,87.16,3.01,rangpur
2000-07-22,1.52,28.94,83.84,2.88,rangpur
2000-07-23,1.91,29.43,84.39,1.79,rangpur
2000-07-24,7.66,29.84,81.38,1.98,rangpur
2000-07-25,2.8,29.46,84.2,5.42,rangpur
2000-07-26,3.89,28.76,86.22,4.65,rangpur
2000-07-27,2.13,29.06,84.23,4.39,rangpur
2000-07-28,3.64,28.59,85.58,3.95,rangpur
2000-07-29,29.4,28.46,84.99,3.57,rangpur
2000-07-30,20.28,28.57,85.58,3.26,rangpur
2000-07-31,33.12,28.85,86.93,3.73,rangpur
2000-08-01,31.99,27.89,92.87,5.31,rangpur
2000-08-02,18.73,27.35,90.45,4.28,rangpur
2000-08-03,6.56,27.96,89.52,4.3,rangpur
2000-08-04,12.66,28.82,85.21,3.15,rangpur
2000-08-05,29.38,28.98,82.84,2.14,rangpur
2000-08-06,9.23,29.21,84.97,2.39,rangpur
2000-08-07,1.3,29.78,82.97,1.72,rangpur
2000-08-08,3.26,28.77,86.54,1.82,rangpur
2000-08-09,8.96,28.47,87.61,2.36,rangpur
2000-08-10,12.73,27.69,89.45,2.64,rangpur
2000-08-11,28.88,27.74,90.33,3.03,rangpur
2000-08-12,7.04,27.75,89.81,3.1,rangpur
2000-08-13,4.26,27.99,88.91,3.42,rangpur
2000-08-14,11.4,28.53,87.95,3.54,rangpur
2000-08-15,8.94,28.5,88.62,3.27,rangpur
2000-08-16,4.83,28.66,87.52,2.58,rangpur
2000-08-17,3.82,29.12,86.5,2.68,rangpur
2000-08-18,1.76,29.13,85.86,4.2,rangpur
2000-08-19,3.46,28.5,88.67,3.44,rangpur
2000-08-20,1.32,28.51,86.84,2.84,rangpur
2000-08-21,0.89,29.03,83.89,2.22,rangpur
2000-08-22,0.68,29.14,82.64,1.49,rangpur
2000-08-23,0.84,27.53,87.85,2.37,rangpur
2000-08-24,0.21,28.78,78.9,1.06,rangpur
2000-08-25,1.58,30.45,77.82,1.27,rangpur
2000-08-26,5.03,30.41,80.98,1.47,rangpur
2000-08-27,10.43,29.11,86.64,2.53,rangpur
2000-08-28,1.81,29.22,85.97,2.98,rangpur
2000-08-29,2.7,28.24,91.06,3.05,rangpur
2000-08-30,7.41,28.47,88.74,6.04,rangpur
2000-08-31,25.16,28.89,87.39,5.34,rangpur
2000-09-01,26.17,27.81,91.79,3.28,rangpur
2000-09-02,1.55,28.34,90.02,3.77,rangpur
2000-09-03,6.84,28.07,90.39,2.73,rangpur
2000-09-04,6.79,28.06,90.38,2.61,rangpur
2000-09-05,2.77,28.01,88.42,2.01,rangpur
2000-09-06,2.64,28.82,84.18,1.31,rangpur
2000-09-07,2.99,27.82,90.91,2.58,rangpur
2000-09-08,11.18,27.81,90.95,3.04,rangpur
2000-09-09,10.87,27.65,89.39,2.17,rangpur
2000-09-10,12.7,28.46,83.55,1.21,rangpur
2000-09-11,0.38,27.96,84.84,2.19,rangpur
2000-09-12,0.0,28.43,83.28,1.74,rangpur
2000-09-13,0.35,28.9,86.74,2.84,rangpur
2000-09-14,4.41,27.3,91.26,3.37,rangpur
2000-09-15,9.98,27.36,89.43,2.56,rangpur
2000-09-16,9.73,27.34,90.65,2.77,rangpur
2000-09-17,13.91,26.49,92.31,3.22,rangpur
2000-09-18,19.39,26.28,89.66,3.55,rangpur
2000-09-19,27.06,25.17,92.54,6.07,rangpur
2000-09-20,26.9,24.23,92.49,4.17,rangpur
2000-09-21,11.59,24.83,87.03,1.88,rangpur
2000-09-22,4.31,24.95,89.59,1.92,rangpur
2000-09-23,3.29,26.26,89.53,2.28,rangpur
2000-09-24,3.43,26.72,89.9,2.13,rangpur
2000-09-25,6.55,27.18,87.11,2.11,rangpur
2000-09-26,1.91,27.68,84.03,1.57,rangpur
2000-09-27,0.31,27.31,75.72,1.16,rangpur
2000-09-28,1.1,27.45,70.08,0.95,rangpur
2000-09-29,0.09,26.34,81.51,2.34,rangpur
2000-09-30,0.05,26.89,82.76,2.55,rangpur
2000-10-01,8.35,27.24,86.93,3.31,rangpur
2000-10-02,3.77,26.44,88.46,3.6,rangpur
2000-10-03,0.78,27.15,83.24,2.57,rangpur
2000-10-04,0.39,27.68,76.52,1.31,rangpur
2000-10-05,0.87,28.64,72.57,0.86,rangpur
2000-10-06,0.0,28.76,73.67,0.98,rangpur
2000-10-07,7.77,28.59,76.39,1.18,rangpur
2000-10-08,1.19,27.63,83.93,1.52,rangpur
2000-10-09,1.51,27.31,83.12,1.66,rangpur
2000-10-10,0.77,27.93,80.77,1.5,rangpur
2000-10-11,0.55,28.02,79.54,1.39,rangpur
2000-10-12,0.3,27.91,76.69,1.38,rangpur
2000-10-13,0.05,26.64,78.26,2.07,rangpur
2000-10-14,0.0,26.12,73.5,1.67,rangpur
2000-10-15,0.0,26.5,83.81,3.09,rangpur
2000-10-16,0.29,27.26,81.25,3.13,rangpur
2000-10-17,2.22,28.12,81.3,1.81,rangpur
2000-10-18,1.02,27.62,82.64,1.66,rangpur
2000-10-19,0.19,26.98,79.6,1.83,rangpur
2000-10-20,0.21,26.56,73.85,1.54,rangpur
2000-10-21,2.4,27.34,75.25,1.07,rangpur
2000-10-22,0.55,26.83,76.82,1.75,rangpur
2000-10-23,1.02,26.89,72.09,1.41,rangpur
2000-10-24,0.25,26.59,71.55,1.43,rangpur
2000-10-25,0.01,25.11,79.15,2.65,rangpur
2000-10-26,1.45,25.7,71.19,1.92,rangpur
2000-10-27,16.66,24.39,79.21,3.63,rangpur
2000-10-28,12.98,23.12,86.08,5.18,rangpur
2000-10-29,1.78,22.77,83.26,4.1,rangpur
2000-10-30,0.01,22.42,79.52,2.71,rangpur
2000-10-31,0.0,22.72,79.63,2.4,rangpur
2000-11-01,0.0,23.13,79.43,2.89,rangpur
2000-11-02,0.0,23.77,72.92,1.91,rangpur
2000-11-03,0.0,24.16,69.25,1.42,rangpur
2000-11-04,0.0,24.28,69.19,0.92,rangpur
2000-11-05,0.0,23.6,71.42,1.32,rangpur
2000-11-06,0.03,23.1,73.26,1.88,rangpur
2000-11-07,0.13,22.49,65.73,1.67,rangpur
2000-11-08,0.0,22.64,65.88,1.13,rangpur
2000-11-09,0.0,22.78,66.58,1.09,rangpur
2000-11-10,0.92,21.89,70.99,1.62,rangpur
2000-11-11,0.0,22.32,80.0,1.56,rangpur
2000-11-12,0.11,22.58,78.82,1.8,rangpur
2000-11-13,0.1,22.29,77.33,1.66,rangpur
2000-11-14,0.01,22.46,75.55,1.55,rangpur
2000-11-15,0.0,22.18,76.76,1.59,rangpur
2000-11-16,0.0,21.82,79.66,2.78,rangpur
2000-11-17,0.0,21.85,75.91,2.1,rangpur
2000-11-18,0.0,22.13,72.97,1.47,rangpur
2000-11-19,0.02,21.34,76.9,2.64,rangpur
2000-11-20,0.15,21.97,81.14,1.81,rangpur
2000-11-21,0.02,22.1,79.36,2.24,rangpur
2000-11-22,0.0,21.66,75.4,2.59,rangpur
2000-11-23,0.0,21.97,72.17,1.87,rangpur
2000-11-24,0.0,22.09,71.69,1.52,rangpur
2000-11-25,0.0,20.92,67.38,1.58,rangpur
2000-11-26,0.0,20.57,78.62,2.41,rangpur
2000-11-27,0.0,20.8,74.79,2.48,rangpur
2000-11-28,0.0,21.82,69.14,1.53,rangpur
2000-11-29,0.0,21.14,61.42,1.41,rangpur
2000-11-30,0.0,20.57,57.49,1.72,rangpur
2000-12-01,0.0,19.16,57.93,2.65,rangpur
2000-12-02,0.0,17.24,56.68,2.09,rangpur
2000-12-03,0.0,17.39,75.81,3.37,rangpur
2000-12-04,0.0,17.51,65.49,1.91,rangpur
2000-12-05,0.0,17.79,58.79,1.69,rangpur
2000-12-06,0.0,18.39,57.4,1.4,rangpur
2000-12-07,0.0,17.68,70.9,2.33,rangpur
2000-12-08,0.0,18.02,70.3,1.99,rangpur
2000-12-09,0.0,18.68,61.74,1.23,rangpur
2000-12-10,0.0,18.62,65.57,1.25,rangpur
2000-12-11,0.0,18.26,66.05,1.54,rangpur
2000-12-12,0.16,18.14,61.55,1.16,rangpur
2000-12-13,0.0,18.18,67.61,1.57,rangpur
2000-12-14,0.0,17.95,70.72,2.06,rangpur
2000-12-15,0.0,18.1,68.74,2.01,rangpur
2000-12-16,0.0,16.99,73.51,3.39,rangpur
2000-12-17,0.0,17.4,71.63,2.76,rangpur
2000-12-18,0.0,18.04,66.82,1.72,rangpur
2000-12-19,0.0,17.55,59.75,0.97,rangpur
2000-12-20,0.0,17.45,67.47,1.88,rangpur
2000-12-21,0.0,17.84,72.53,2.41,rangpur
2000-12-22,0.0,18.35,73.8,2.63,rangpur
2000-12-23,0.0,18.94,71.41,2.41,rangpur
2000-12-24,0.0,19.49,65.23,1.11,rangpur
2000-12-25,0.0,19.07,66.05,1.51,rangpur
2000-12-26,0.0,19.0,65.66,1.83,rangpur
2000-12-27,0.0,18.75,62.56,2.48,rangpur
2000-12-28,0.0,18.03,63.38,2.58,rangpur
2000-12-29,0.0,18.18,58.41,1.67,rangpur
2000-12-30,0.0,17.36,67.14,2.38,rangpur
2000-12-31,0.0,17.33,70.07,2.56,rangpur
2001-01-01,0.05,17.71,64.12,2.24,rangpur
2001-01-02,0.09,17.94,69.54,2.69,rangpur
2001-01-03,0.0,18.04,63.25,3.13,rangpur
2001-01-04,0.0,16.08,58.43,2.32,rangpur
2001-01-05,0.0,15.69,53.55,2.38,rangpur
2001-01-06,0.0,14.89,58.72,2.11,rangpur
2001-01-07,0.0,15.79,63.8,1.19,rangpur
2001-01-08,0.0,15.87,56.93,1.37,rangpur
2001-01-09,0.0,16.3,54.7,1.85,rangpur
2001-01-10,0.0,14.67,46.7,2.44,rangpur
2001-01-11,0.0,14.05,49.69,1.91,rangpur
2001-01-12,0.0,13.98,52.08,1.93,rangpur
2001-01-13,0.0,15.19,55.04,1.52,rangpur
2001-01-14,0.0,15.53,49.94,1.96,rangpur
2001-01-15,0.0,15.41,63.93,2.47,rangpur
2001-01-16,0.0,16.73,59.64,2.07,rangpur
2001-01-17,0.0,17.06,53.21,1.74,rangpur
2001-01-18,0.0,17.02,61.9,2.16,rangpur
2001-01-19,0.0,16.96,57.76,2.17,rangpur
2001-01-20,0.0,17.56,58.38,2.16,rangpur
2001-01-21,0.0,17.68,45.41,1.36,rangpur
2001-01-22,0.0,17.29,48.7,1.53,rangpur
2001-01-23,0.1,17.97,50.01,2.41,rangpur
2001-01-24,0.0,15.72,43.65,4.13,rangpur
2001-01-25,0.0,14.65,40.07,2.12,rangpur
2001-01-26,0.0,14.62,36.45,1.77,rangpur
2001-01-27,0.0,14.7,43.64,1.55,rangpur
2001-01-28,0.0,15.96,41.95,1.25,rangpur
2001-01-29,0.0,16.86,45.3,1.5,rangpur
2001-01-30,0.0,17.34,45.59,0.85,rangpur
2001-01-31,0.0,16.86,49.71,1.7,rangpur
2001-02-01,0.0,18.02,51.76,1.9,rangpur
2001-02-02,0.0,19.08,46.06,2.08,rangpur
2001-02-03,0.0,18.15,34.64,1.9,rangpur
2001-02-04,0.0,17.83,35.27,2.5,rangpur
2001-02-05,0.0,19.07,32.33,1.94,rangpur
2001-02-06,0.0,19.94,37.17,1.98,rangpur
2001-02-07,0.0,17.61,46.01,2.28,rangpur
2001-02-08,0.0,17.99,45.32,1.7,rangpur
2001-02-09,0.0,18.22,39.32,1.74,rangpur
2001-02-10,0.0,19.14,42.67,1.33,rangpur
2001-02-11,0.0,19.3,36.42,1.56,rangpur
2001-02-12,0.0,19.4,40.4,1.62,rangpur
2001-02-13,0.0,18.84,51.48,2.23,rangpur
2001-02-14,0.0,19.18,54.61,3.08,rangpur
2001-02-15,0.0,20.82,52.45,2.81,rangpur
2001-02-16,0.0,22.48,42.72,2.21,rangpur
2001-02-17,0.0,24.24,37.51,1.58,rangpur
2001-02-18,0.0,24.51,35.34,1.45,rangpur
2001-02-19,0.13,24.62,34.36,1.63,rangpur
2001-02-20,0.0,23.01,38.38,1.72,rangpur
2001-02-21,0.11,21.56,44.86,2.64,rangpur
2001-02-22,0.0,22.96,34.03,2.46,rangpur
2001-02-23,0.0,22.03,42.24,2.4,rangpur
2001-02-24,0.2,22.38,46.13,2.37,rangpur
2001-02-25,0.39,23.31,46.96,2.87,rangpur
2001-02-26,4.1,23.46,61.72,2.47,rangpur
2001-02-27,0.1,24.51,40.05,2.47,rangpur
2001-02-28,0.0,25.09,33.1,1.59,rangpur
2001-03-01,0.08,22.92,46.44,3.06,rangpur
2001-03-02,0.0,24.55,39.55,4.29,rangpur
2001-03-03,0.0,23.08,19.81,3.25,rangpur
2001-03-04,0.0,23.58,30.16,2.93,rangpur
2001-03-05,0.01,20.24,36.67,4.05,rangpur
2001-03-06,0.0,23.08,39.76,2.52,rangpur
2001-03-07,0.0,22.89,35.28,2.36,rangpur
2001-03-08,0.0,23.45,38.59,2.58,rangpur
2001-03-09,0.0,23.99,35.57,2.36,rangpur
2001-03-10,0.0,24.82,19.61,2.03,rangpur
2001-03-11,0.0,25.16,23.69,1.97,rangpur
2001-03-12,0.0,24.66,28.61,2.33,rangpur
2001-03-13,0.0,25.37,31.36,2.04,rangpur
2001-03-14,0.01,25.85,31.35,1.99,rangpur
2001-03-15,0.23,26.34,30.95,3.09,rangpur
2001-03-16,0.0,26.84,22.38,4.02,rangpur
2001-03-17,0.0,26.55,20.63,4.07,rangpur
2001-03-18,0.19,26.88,15.61,2.42,rangpur
2001-03-19,0.0,27.44,17.9,1.7,rangpur
2001-03-20,0.0,27.89,26.03,2.37,rangpur
2001-03-21,0.0,28.34,26.36,2.08,rangpur
2001-03-22,0.01,29.12,30.47,2.18,rangpur
2001-03-23,1.15,26.55,47.87,2.81,rangpur
2001-03-24,0.28,28.13,31.05,4.5,rangpur
2001-03-25,0.28,27.01,16.87,2.4,rangpur
2001-03-26,0.05,27.65,22.76,2.84,rangpur
2001-03-27,0.0,28.56,25.4,2.5,rangpur
2001-03-28,0.09,28.87,23.91,2.04,rangpur
2001-03-29,9.24,27.86,51.19,2.89,rangpur
2001-03-30,1.49,27.08,61.81,1.56,rangpur
2001-03-31,0.84,27.23,59.71,1.91,rangpur
2001-04-01,1.95,27.09,60.81,1.76,rangpur
2001-04-02,0.59,28.18,45.88,3.53,rangpur
2001-04-03,0.02,28.23,36.86,3.16,rangpur
2001-04-04,0.0,29.92,24.52,2.05,rangpur
2001-04-05,0.0,30.21,18.98,1.95,rangpur
2001-04-06,0.18,30.76,25.22,2.12,rangpur
2001-04-07,0.0,32.32,21.13,2.99,rangpur
2001-04-08,0.1,31.49,20.95,2.32,rangpur
2001-04-09,0.13,30.98,20.96,3.07,rangpur
2001-04-10,0.26,31.25,32.54,2.29,rangpur
2001-04-11,0.17,32.28,41.72,2.51,rangpur
2001-04-12,2.03,32.43,34.89,2.67,rangpur
2001-04-13,21.64,28.82,65.61,3.93,rangpur
2001-04-14,2.53,29.13,57.9,1.8,rangpur
2001-04-15,0.96,30.11,49.33,2.12,rangpur
2001-04-16,1.3,29.86,54.1,3.34,rangpur
2001-04-17,0.39,30.59,44.91,3.24,rangpur
2001-04-18,0.58,29.45,41.59,3.39,rangpur
2001-04-19,0.39,30.0,42.88,3.5,rangpur
2001-04-20,0.2,30.58,34.13,2.56,rangpur
2001-04-21,0.07,29.89,32.89,3.53,rangpur
2001-04-22,0.02,30.07,28.19,2.19,rangpur
2001-04-23,0.0,30.05,35.53,2.59,rangpur
2001-04-24,0.0,30.91,34.41,2.62,rangpur
2001-04-25,0.03,31.99,36.51,2.36,rangpur
2001-04-26,0.52,32.72,41.5,2.36,rangpur
2001-04-27,1.98,32.65,48.09,2.96,rangpur
2001-04-28,5.62,32.51,54.79,3.77,rangpur
2001-04-29,6.47,31.53,60.97,3.7,rangpur
2001-04-30,6.32,31.2,64.46,4.24,rangpur
2001-05-01,4.66,29.74,63.48,4.52,rangpur
2001-05-02,9.14,29.9,62.36,1.97,rangpur
2001-05-03,28.55,29.54,65.98,2.3,rangpur
2001-05-04,5.64,29.64,66.77,3.0,rangpur
2001-05-05,0.96,29.36,68.81,4.76,rangpur
2001-05-06,0.86,27.9,73.95,4.36,rangpur
2001-05-07,6.85,28.51,72.1,3.9,rangpur
2001-05-08,15.09,29.55,74.42,2.86,rangpur
2001-05-09,19.72,29.3,75.09,3.1,rangpur
2001-05-10,7.08,28.61,75.79,4.43,rangpur
2001-05-11,2.04,28.17,74.6,5.56,rangpur
